,Unnamed: 0,PSU,contraceptive_No,contraceptive_Yes,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,dt_Jointly,dt_rest,edu_noedu,edu_primary,edu_secondary,edu_higher,rel_Hindu,rel_nonHindu,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,caste_OBC,caste_SC,caste_ST,caste_Others,residence_rural,residence_urban,counselling_no,counselling_yes,parity_0,parity_1_2,parity_3,sum(mediaFP),outlier
2409,2410,334176,12,5,2,2,3,3,2,3,2,8,9,12,1,4,0,17,0,6,5,5,1,0,4,4,1,8,17,0,10,7,1,4,12,0,No
2410,2411,334179,15,5,1,5,6,3,3,0,2,5,15,7,3,9,1,14,6,8,4,6,2,0,12,4,3,1,20,0,12,8,2,7,11,1,No
2411,2412,334181,18,4,1,4,4,2,2,2,7,5,17,14,0,5,3,20,2,7,3,6,5,1,9,5,0,8,22,0,17,5,1,8,13,3,No
2412,2413,334182,13,3,0,2,1,4,3,1,5,9,7,7,2,5,2,16,0,2,3,4,3,4,12,4,0,0,16,0,10,6,0,5,11,0,No
2413,2414,334183,9,7,0,2,4,3,5,0,2,4,12,12,2,2,0,16,0,9,3,2,2,0,5,7,3,1,16,0,14,2,1,1,14,0,No
2414,2415,334184,10,11,0,5,5,3,5,0,3,11,10,8,6,5,2,18,3,0,0,2,11,8,14,2,0,5,0,21,18,3,3,7,11,1,No
2415,2416,334185,15,2,0,4,3,2,5,2,1,3,14,6,4,3,4,17,0,5,6,3,3,0,8,9,0,0,17,0,11,6,3,5,9,4,No
2416,2417,334186,18,2,1,2,3,3,5,6,0,10,10,9,5,6,0,20,0,2,8,4,6,0,20,0,0,0,20,0,18,2,1,3,16,0,No
2417,2418,334187,19,5,1,7,6,3,2,1,4,11,13,12,2,9,1,19,5,4,8,6,6,0,9,11,0,4,24,0,13,11,4,6,14,0,No
2418,2419,334188,15,7,2,3,3,7,3,2,2,7,15,17,1,4,0,22,0,10,10,1,1,0,22,0,0,0,22,0,18,4,1,6,15,0,No
2419,2420,334189,12,5,0,0,5,4,4,2,2,6,11,3,2,5,7,11,6,0,0,0,5,12,4,3,0,10,0,17,17,0,3,8,6,0,No
2420,2421,334191,10,8,1,1,6,3,3,2,2,11,7,14,3,0,1,11,7,3,5,4,1,5,16,1,0,1,18,0,13,5,2,6,10,0,No
2421,2422,334192,17,1,0,3,3,6,2,4,0,1,17,12,2,4,0,18,0,7,10,1,0,0,9,8,0,1,18,0,16,2,2,5,11,0,No
2422,2423,334193,8,10,0,2,3,7,2,2,2,10,8,13,1,4,0,5,13,0,4,4,7,3,14,2,0,2,18,0,15,3,1,3,14,0,No
2423,2424,334194,6,10,1,1,2,2,7,1,2,7,9,10,3,2,1,16,0,2,8,2,4,0,10,5,0,1,16,0,10,6,2,3,11,0,No
2424,2425,334196,7,14,0,4,2,6,8,1,0,8,13,13,1,5,2,21,0,1,9,5,6,0,16,5,0,0,21,0,17,4,2,5,14,3,No
2425,2426,334198,6,10,0,1,3,4,1,3,4,7,9,4,0,3,9,14,2,0,0,0,2,14,8,3,0,5,0,16,14,2,1,9,6,9,No
2426,2427,334201,11,7,0,1,8,0,4,2,3,11,7,4,1,11,2,15,3,0,1,7,6,4,4,4,0,10,18,0,12,6,1,8,9,5,No
2427,2428,334203,13,9,3,5,2,3,3,2,4,8,14,19,0,3,0,22,0,15,7,0,0,0,6,2,12,2,22,0,12,10,4,6,12,1,No
2428,2429,334205,7,8,0,0,5,1,4,2,3,10,5,0,0,1,14,14,1,0,0,0,0,15,2,0,0,13,0,15,14,1,1,13,1,3,No
2429,2430,334206,14,5,1,3,3,2,6,1,3,9,10,10,3,5,1,13,6,0,3,5,3,8,11,2,0,6,19,0,13,6,2,6,11,0,No
2430,2431,334208,13,7,1,3,1,3,3,5,4,4,16,11,8,1,0,20,0,6,12,2,0,0,8,12,0,0,20,0,17,3,2,8,10,0,No
2431,2432,334211,8,6,0,2,4,0,4,4,0,6,8,8,1,3,2,14,0,1,5,3,5,0,14,0,0,0,14,0,11,3,1,2,11,0,No
2432,2433,334213,14,3,0,2,4,3,2,6,0,8,9,7,3,6,1,17,0,2,2,8,0,5,9,5,0,3,17,0,15,2,2,5,10,0,No
2433,2434,334214,4,10,1,2,0,4,2,3,2,7,7,9,1,3,1,14,0,0,1,7,4,2,6,5,0,3,14,0,13,1,2,2,10,0,No
2434,2435,334215,4,12,1,2,1,5,4,2,1,11,5,10,5,1,0,16,0,5,10,1,0,0,13,3,0,0,16,0,15,1,2,3,11,0,No
2435,2436,334218,16,2,1,2,3,3,5,2,2,4,14,13,3,2,0,17,1,14,3,1,0,0,14,4,0,0,18,0,12,6,2,7,9,0,No
2436,2437,334221,17,7,0,6,8,6,0,2,2,8,16,19,1,3,1,8,16,1,1,9,9,4,22,0,0,2,24,0,14,10,2,13,9,0,No
2437,2438,334222,16,2,0,2,6,1,3,5,1,5,13,9,4,5,0,18,0,5,5,5,3,0,14,4,0,0,18,0,9,9,0,7,11,2,No
2438,2439,334223,19,5,0,4,10,3,3,2,2,10,14,19,4,0,1,0,24,1,5,12,1,5,4,0,0,20,24,0,11,13,1,6,17,0,No
2439,2440,334224,11,11,0,7,3,2,5,2,3,11,11,6,2,9,5,18,4,0,0,3,7,12,20,1,0,1,0,22,17,5,1,12,9,6,No
2440,2441,334225,13,5,0,4,3,2,4,4,1,8,10,3,3,7,5,10,8,4,1,5,3,5,8,3,0,7,18,0,13,5,1,10,7,1,No
2441,2442,334229,15,7,1,1,6,6,6,0,2,15,7,12,5,4,1,22,0,2,9,3,8,0,21,1,0,0,22,0,17,5,1,7,14,0,No
2442,2443,334234,12,6,0,2,1,4,3,4,4,6,12,9,0,6,3,0,18,0,0,1,5,12,18,0,0,0,0,18,14,4,3,3,12,1,No
2443,2444,334235,13,10,2,2,3,7,4,2,3,9,14,8,2,9,4,23,0,8,3,5,6,1,1,8,0,14,23,0,16,7,2,9,12,4,No
2444,2445,334236,13,5,3,3,3,1,3,2,3,6,12,8,1,6,3,18,0,4,5,2,0,7,13,5,0,0,18,0,7,11,2,8,8,3,No
2445,2446,334238,16,8,0,5,5,2,2,5,5,10,14,11,2,5,6,0,24,0,0,2,9,13,6,0,0,18,0,24,21,3,7,6,11,2,No
2446,2447,334241,9,8,0,3,3,3,2,3,3,10,7,3,0,11,3,17,0,4,3,1,7,2,12,4,0,1,17,0,12,5,1,9,7,0,No
2447,2448,334242,9,8,0,3,3,3,2,3,3,7,10,8,2,6,1,17,0,3,8,6,0,0,9,8,0,0,17,0,14,3,3,4,10,0,No
2448,2449,334243,6,10,0,4,4,0,1,5,2,7,9,1,1,11,3,16,0,0,0,0,3,13,14,0,0,2,0,16,15,1,2,9,5,0,No
2449,2450,334245,14,7,0,6,5,6,1,3,0,8,13,11,0,6,4,18,3,4,5,5,2,5,8,8,0,5,21,0,12,9,1,8,12,3,No
2450,2451,334246,13,1,1,1,2,5,3,1,1,1,13,11,1,2,0,12,2,11,2,0,1,0,10,4,0,0,14,0,12,2,1,1,12,2,No
2451,2452,334247,8,3,0,3,2,2,1,3,0,4,7,8,3,0,0,5,6,1,4,4,1,1,10,1,0,0,11,0,8,3,4,1,6,0,No
2452,2453,334249,10,5,0,6,2,3,0,3,1,8,7,5,1,9,0,14,1,1,6,6,2,0,10,5,0,0,15,0,8,7,0,9,6,0,No
2453,2454,334251,21,3,1,3,6,3,3,5,3,5,19,11,2,7,4,24,0,0,8,8,6,2,21,2,0,1,24,0,20,4,4,7,13,0,No
2454,2455,334252,16,2,1,5,2,2,4,2,2,2,16,15,2,1,0,11,7,16,2,0,0,0,13,4,0,1,18,0,12,6,4,6,8,0,No
2455,2456,334255,9,5,0,3,2,3,1,4,1,7,7,5,5,4,0,14,0,7,4,2,1,0,3,10,0,1,14,0,9,5,1,5,8,1,No
2456,2457,334257,11,8,2,5,2,1,3,4,2,7,12,10,3,6,0,19,0,1,5,8,3,2,19,0,0,0,0,19,10,9,2,8,9,1,No
2457,2458,334258,9,9,0,5,4,3,4,2,0,11,7,13,1,4,0,14,4,0,3,8,3,4,8,9,1,0,18,0,11,7,3,6,9,0,No
2458,2459,334259,10,6,0,2,8,3,2,0,1,7,9,6,1,8,1,10,6,0,0,2,8,6,10,1,0,5,0,16,13,3,1,6,9,0,No
2459,2460,334260,12,6,0,1,5,3,6,3,0,9,9,1,1,11,5,0,18,0,0,0,3,15,16,0,0,2,0,18,15,3,3,7,8,1,No
2460,2461,334262,7,12,0,4,3,3,3,4,2,9,10,5,3,8,3,19,0,0,4,5,6,4,11,5,0,3,19,0,17,2,1,10,8,0,No
2461,2462,334263,7,5,1,0,1,4,3,1,2,7,5,0,2,7,3,12,0,0,0,0,7,5,5,0,0,7,0,12,10,2,2,6,4,1,No
2462,2463,334264,14,8,2,1,5,3,2,4,5,15,7,10,3,7,2,22,0,0,1,8,6,7,7,10,0,5,0,22,17,5,2,5,15,0,No
2463,2464,334266,1,13,0,0,2,2,4,4,2,13,1,5,1,3,5,14,0,2,2,1,0,9,2,4,1,7,0,14,14,0,2,6,6,0,No
2464,2465,334267,10,4,1,1,3,4,1,0,4,10,4,2,1,9,2,14,0,0,4,5,4,1,14,0,0,0,14,0,2,12,1,6,7,0,No
2465,2466,334268,13,6,0,1,3,5,5,1,4,12,7,7,4,5,3,16,3,0,0,2,6,11,11,8,0,0,0,19,17,2,2,5,12,1,No
2466,2467,334269,13,8,0,6,2,7,1,3,2,8,13,12,1,7,1,21,0,0,1,7,10,3,9,12,0,0,0,21,14,7,2,5,14,1,No
2467,2468,334271,10,9,0,2,4,5,4,2,2,11,8,4,1,10,4,0,19,0,0,0,3,16,10,1,0,8,0,19,15,4,1,7,11,1,No
2468,2469,334272,18,0,1,4,3,2,6,1,1,0,18,15,1,2,0,5,13,12,2,1,3,0,9,2,0,7,18,0,13,5,3,2,13,0,No
2469,2470,334273,12,5,1,0,3,2,5,3,3,4,13,2,2,13,0,17,0,0,3,8,4,2,4,6,0,7,17,0,14,3,2,7,8,0,No
2470,2471,334274,14,7,0,5,5,2,5,3,1,7,14,8,3,8,2,21,0,2,5,7,5,2,4,14,0,3,21,0,5,16,1,9,11,1,No
2471,2472,334276,18,3,2,5,3,3,2,2,4,8,13,12,4,5,0,0,21,1,0,3,11,6,13,0,0,8,0,21,19,2,2,5,14,0,No
2472,2473,334277,10,7,1,0,6,3,3,2,2,12,5,13,1,2,1,1,16,0,2,4,5,6,17,0,0,0,0,17,12,5,3,4,10,0,No
2473,2474,334279,12,7,1,3,6,3,2,4,0,7,12,8,5,4,2,19,0,3,1,7,5,3,11,3,0,5,0,19,17,2,2,6,11,0,No
2474,2475,334280,9,5,1,2,4,1,3,1,2,3,11,4,2,8,0,14,0,4,6,4,0,0,7,4,0,3,14,0,10,4,1,4,9,0,No
2475,2476,334282,16,8,0,3,4,8,2,4,3,10,14,11,4,8,1,23,1,4,9,1,7,3,9,6,0,9,24,0,6,18,1,11,12,4,No
2476,2477,334284,15,7,1,2,8,6,1,2,2,13,9,3,2,11,6,22,0,0,0,1,6,15,2,7,0,13,0,22,19,3,3,8,11,0,No
2477,2478,334285,3,11,0,0,5,6,2,1,0,12,2,0,0,0,14,12,2,0,0,0,0,14,4,0,0,10,0,14,13,1,0,13,1,3,No
2478,2479,334286,5,12,0,0,6,3,5,1,2,13,4,4,1,8,4,1,16,0,0,0,2,15,5,0,0,12,0,17,17,0,1,6,10,0,No
2479,2480,334288,22,6,2,7,5,6,3,2,3,14,14,22,1,4,1,25,3,3,5,19,0,1,17,11,0,0,28,0,12,16,7,3,18,0,No
2480,2481,334289,9,8,1,5,2,4,2,2,1,5,12,13,2,1,1,4,13,0,0,4,13,0,2,2,0,13,17,0,15,2,3,4,10,0,No
2481,2482,334290,14,1,0,3,6,1,2,0,3,3,12,6,4,5,0,12,3,5,4,1,4,1,9,5,0,1,15,0,10,5,3,4,8,0,No
2482,2483,334291,11,7,1,4,4,4,2,0,3,7,11,9,5,4,0,18,0,10,3,2,3,0,5,12,0,1,18,0,14,4,2,4,12,0,No
2483,2484,334292,10,7,0,2,3,4,3,3,2,10,7,5,0,7,5,16,1,0,0,1,8,8,9,7,0,1,17,0,15,2,0,8,9,0,No
2484,2485,334293,10,8,0,2,3,3,3,7,0,13,5,3,3,7,5,18,0,0,2,1,6,9,3,9,0,6,18,0,10,8,2,9,7,1,No
2485,2486,334294,7,3,1,0,2,3,2,0,2,2,8,3,1,6,0,4,6,0,3,1,4,2,2,3,0,5,10,0,8,2,2,2,6,1,No
2486,2487,334295,17,1,0,2,0,4,5,4,3,3,15,13,1,3,1,7,11,1,6,9,1,1,11,4,0,3,0,18,14,4,2,1,15,0,No
2487,2488,334296,8,6,0,1,2,4,3,2,2,8,6,0,0,5,9,14,0,0,0,0,3,11,4,2,0,8,0,14,13,1,2,10,2,4,No
2488,2489,334297,19,2,1,5,4,3,1,2,5,3,18,14,3,4,0,21,0,12,4,3,2,0,6,14,0,1,21,0,14,7,3,9,9,0,No
2489,2490,334298,7,6,1,1,0,4,2,2,3,7,6,2,1,6,4,13,0,0,0,2,1,10,6,2,1,4,0,13,13,0,1,8,4,2,No
2490,2491,334303,7,9,0,0,4,3,3,4,2,13,3,1,0,1,14,15,1,0,0,0,0,16,4,1,0,11,0,16,16,0,2,11,3,0,No
2491,2492,334305,15,5,1,3,7,1,3,3,2,3,17,9,3,8,0,19,1,2,8,5,4,1,10,5,0,5,20,0,17,3,3,7,10,0,No
2492,2493,334306,15,2,1,3,3,2,6,1,1,3,14,11,1,4,1,17,0,7,3,3,4,0,4,12,0,1,17,0,9,8,1,6,10,0,No
2493,2494,334308,12,3,0,1,5,2,2,1,4,6,9,9,0,6,0,2,13,0,0,1,4,10,8,0,0,7,0,15,11,4,3,6,6,0,No
2494,2495,334310,10,6,1,4,3,3,3,2,0,11,5,8,2,6,0,16,0,2,5,3,4,2,12,4,0,0,16,0,12,4,3,3,10,0,No
2495,2496,334312,11,4,0,1,2,3,3,2,4,4,11,9,1,5,0,14,1,3,6,1,3,2,8,4,1,2,15,0,12,3,0,5,10,1,No
2496,2497,334313,17,2,3,2,5,1,2,3,3,2,17,14,5,0,0,5,14,8,5,5,1,0,17,1,0,1,19,0,19,0,3,5,11,0,No
2497,2498,334314,15,7,2,1,5,3,6,2,3,7,15,14,3,5,0,22,0,12,6,3,1,0,8,5,0,9,22,0,11,11,2,4,16,3,No
2498,2499,334315,13,6,1,2,2,5,4,0,5,4,15,12,2,5,0,15,4,1,7,6,5,0,16,0,0,3,19,0,16,3,1,7,11,2,No
2499,2500,334316,16,12,1,3,11,5,6,1,1,11,17,14,1,13,0,28,0,2,11,7,7,1,7,12,0,9,28,0,21,7,2,7,19,4,No
2500,2501,334317,16,8,2,7,3,4,3,1,4,7,17,8,1,13,2,24,0,9,4,4,6,1,8,11,0,5,24,0,19,5,3,10,11,7,No
2501,2502,334322,23,1,0,7,3,6,2,2,4,2,22,17,1,4,2,3,21,5,7,8,3,1,0,6,3,15,0,24,20,4,6,5,13,2,Yes
2502,2503,334323,18,5,1,5,5,3,2,3,4,2,21,10,1,8,4,22,1,6,4,4,5,4,17,5,0,1,23,0,15,8,1,9,13,6,No
2503,2504,334324,8,7,0,2,5,3,2,1,2,7,8,7,3,5,0,15,0,2,3,4,6,0,7,8,0,0,15,0,4,11,0,5,10,0,No
2504,2505,334326,14,8,1,5,2,4,3,5,2,8,14,19,0,3,0,19,3,13,3,5,0,1,21,1,0,0,22,0,16,6,1,5,16,0,No
2505,2506,334328,13,8,2,4,3,1,2,5,4,11,10,10,2,7,2,21,0,3,4,6,5,3,21,0,0,0,21,0,18,3,3,4,14,0,No
2506,2507,334331,5,13,0,1,2,6,4,0,5,13,5,7,2,7,2,0,18,0,0,0,5,13,12,0,0,6,0,18,18,0,1,7,10,0,No
2507,2508,334332,19,5,0,7,5,3,5,2,2,13,11,15,3,6,0,24,0,4,8,5,7,0,10,14,0,0,24,0,13,11,4,5,15,0,No
2508,2509,334335,7,4,1,1,3,0,1,2,3,5,6,0,3,6,2,11,0,0,0,2,3,6,7,1,0,3,0,11,10,1,4,4,3,0,No
2509,2510,334341,21,0,4,4,3,1,5,3,1,0,21,13,2,6,0,21,0,10,5,1,5,0,11,9,1,0,21,0,21,0,5,6,10,1,No
2510,2511,334342,11,5,1,1,5,2,2,2,3,7,9,10,3,2,1,16,0,3,5,3,5,0,9,2,0,5,16,0,9,7,0,7,9,0,No
2511,2512,334352,15,3,1,5,3,3,2,2,2,5,13,8,5,5,0,18,0,4,5,8,1,0,5,4,0,9,18,0,16,2,3,5,10,1,No
2512,2513,334353,20,3,2,7,5,3,4,1,1,1,22,13,3,4,3,22,1,0,1,10,5,7,21,0,0,2,23,0,11,12,7,7,9,3,No
2513,2514,334355,11,7,2,4,3,3,3,0,3,8,10,6,3,8,1,18,0,4,6,7,1,0,11,4,0,3,18,0,14,4,2,5,11,0,No
2514,2515,334359,14,2,0,3,3,3,2,2,3,1,15,9,3,3,1,16,0,2,8,5,1,0,6,4,0,6,16,0,12,4,1,4,11,0,No
2515,2516,334360,8,4,0,2,2,4,3,1,0,7,5,7,3,2,0,12,0,4,1,4,3,0,9,3,0,0,12,0,11,1,0,4,8,0,No
2516,2517,334361,17,7,0,4,5,3,5,3,4,10,14,7,1,10,6,23,1,3,8,4,7,2,5,10,3,6,24,0,17,7,3,9,12,1,No
2517,2518,334364,3,7,0,0,1,2,6,1,0,5,5,4,3,3,0,10,0,1,5,4,0,0,8,2,0,0,10,0,10,0,1,2,7,0,No
2518,2519,334366,5,7,0,3,3,2,1,2,1,7,5,7,1,2,2,12,0,3,2,5,2,0,9,2,1,0,12,0,11,1,0,6,6,0,No
2519,2520,334368,10,2,1,2,3,3,2,1,0,3,9,5,5,2,0,11,1,4,3,0,4,1,6,3,0,3,12,0,8,4,3,2,7,0,No
2520,2521,334369,10,3,0,1,2,1,1,3,5,4,9,3,1,4,5,8,5,0,0,0,3,10,5,4,0,4,0,13,13,0,1,5,7,0,No
2521,2522,334372,14,7,2,6,7,0,2,4,0,8,13,5,3,12,1,20,1,0,1,4,11,5,2,10,0,9,21,0,9,12,5,5,11,1,No
2522,2523,334373,11,4,0,3,3,1,1,1,6,6,9,4,2,6,3,15,0,1,3,6,2,3,1,1,0,13,15,0,12,3,0,6,9,1,No
2523,2524,334374,2,18,0,3,2,6,4,4,1,18,2,3,6,11,0,0,20,0,0,1,6,13,16,0,0,4,0,20,20,0,0,9,11,0,No
2524,2525,334375,11,5,1,3,2,1,3,3,3,4,12,4,4,6,2,16,0,1,4,5,5,1,10,1,0,5,16,0,16,0,1,9,6,1,No
2525,2526,334376,12,3,1,6,4,0,2,1,1,5,10,11,1,3,0,11,4,5,6,4,0,0,11,3,0,1,15,0,11,4,3,1,11,0,No
2526,2527,334377,14,2,0,4,4,2,2,1,3,3,13,9,3,4,0,1,15,0,1,1,6,8,7,0,0,9,0,16,13,3,2,5,9,0,No
